customer_id,product_id,product_title,review_headline,review_body,star_rating,helpful_votes,total_votes,verified_purchase,review_date
CUST00009,PROD9,Power Bank,Exactly what I needed!,Amazing product! Highly recommend! Perfect! Will buy again.,4,1,59,N,2023-02-19
CUST00152,PROD7,Phone Case,Good value for money.,"Good value for money. Decent, but could be better.",2,32,19,Y,2023-02-08
CUST00068,PROD10,Screen Protector,Perfect! Will buy again.,"Great quality, fast shipping. Not as described, disappointed.",4,47,66,Y,2023-01-12
CUST00081,PROD6,Webcam,"Great quality, fast shipping.","Great quality, fast shipping. Amazing product! Highly recommend!",5,36,55,N,2023-01-19
CUST00142,PROD2,USB Cable,Good value for money.,"Great quality, fast shipping. Not as described, disappointed.",4,37,2,Y,2022-02-27
CUST00127,PROD7,Phone Case,Broke after one week.,"Works well, very satisfied. Not as described, disappointed.",5,9,73,Y,2022-01-21
CUST00160,PROD1,Mouse,Amazing product! Highly recommend!,"Not as described, disappointed. Good value for money.",5,2,74,Y,2022-03-01
CUST00126,PROD4,Phone Case,"Great quality, fast shipping.",Broke after one week. Perfect! Will buy again.,4,13,93,N,2023-10-15
CUST00178,PROD2,Keyboard,"Decent, but could be better.","Exactly what I needed! Works well, very satisfied.",5,46,55,Y,2023-11-30
CUST00143,PROD10,Phone Case,Good value for money.,"Great quality, fast shipping. Perfect! Will buy again.",4,38,96,Y,2022-05-01
CUST00061,PROD4,Mouse,Broke after one week.,"Not as described, disappointed. Exactly what I needed!",5,12,27,N,2022-08-13
CUST00073,PROD8,Keyboard,Perfect! Will buy again.,"Broke after one week. Great quality, fast shipping.",5,40,53,N,2022-07-25
CUST00054,PROD9,Power Bank,Broke after one week.,"Not as described, disappointed. Perfect! Will buy again.",4,22,25,Y,2023-11-04
CUST00107,PROD8,Webcam,"Waste of money, poor quality.","Perfect! Will buy again. Not as described, disappointed.",3,16,81,N,2022-04-10
CUST00142,PROD6,Power Bank,"Great quality, fast shipping.","Broke after one week. Works well, very satisfied.",3,25,7,N,2023-02-10
CUST00026,PROD1,Phone Case,Broke after one week.,"Works well, very satisfied. Works well, very satisfied.",4,23,31,N,2022-03-20
CUST00183,PROD6,Laptop Stand,"Decent, but could be better.","Great quality, fast shipping. Decent, but could be better.",5,27,49,Y,2023-02-02
CUST00045,PROD7,Wireless Earbuds,"Waste of money, poor quality.","Amazing product! Highly recommend! Waste of money, poor quality.",4,36,49,Y,2023-04-23
CUST00144,PROD7,Mouse,Good value for money.,"Decent, but could be better. Perfect! Will buy again.",4,5,36,N,2023-03-01
CUST00091,PROD9,Mouse,Broke after one week.,"Decent, but could be better. Decent, but could be better.",2,33,52,Y,2022-04-13
CUST00076,PROD8,USB Cable,"Waste of money, poor quality.","Works well, very satisfied. Amazing product! Highly recommend!",4,20,28,Y,2022-08-24
CUST00103,PROD3,Screen Protector,"Decent, but could be better.","Decent, but could be better. Amazing product! Highly recommend!",3,20,81,N,2023-12-18
CUST00071,PROD2,Screen Protector,"Works well, very satisfied.","Works well, very satisfied. Works well, very satisfied.",5,32,56,N,2022-05-26
CUST00137,PROD1,Keyboard,Perfect! Will buy again.,"Great quality, fast shipping. Decent, but could be better.",5,45,87,N,2022-12-28
CUST00052,PROD4,Webcam,"Great quality, fast shipping.",Good value for money. Amazing product! Highly recommend!,4,18,39,Y,2022-10-04
CUST00175,PROD10,Power Bank,"Decent, but could be better.","Decent, but could be better. Broke after one week.",4,19,45,N,2023-01-11
CUST00058,PROD4,USB Cable,"Great quality, fast shipping.","Works well, very satisfied. Perfect! Will buy again.",3,44,61,N,2022-01-07
CUST00147,PROD5,USB Cable,Perfect! Will buy again.,"Decent, but could be better. Amazing product! Highly recommend!",4,15,45,Y,2022-04-23
CUST00170,PROD8,Wireless Earbuds,Good value for money.,"Decent, but could be better. Great quality, fast shipping.",2,42,40,Y,2022-06-01
CUST00007,PROD8,Power Bank,Good value for money.,"Waste of money, poor quality. Broke after one week.",4,3,73,N,2023-09-20
CUST00165,PROD5,Monitor Arm,Broke after one week.,"Works well, very satisfied. Perfect! Will buy again.",4,22,80,Y,2023-07-22
CUST00008,PROD3,Laptop Stand,"Not as described, disappointed.","Not as described, disappointed. Perfect! Will buy again.",4,5,66,Y,2023-02-12
CUST00083,PROD4,USB Cable,Broke after one week.,"Great quality, fast shipping. Great quality, fast shipping.",5,4,76,N,2022-06-24
CUST00110,PROD2,USB Cable,"Not as described, disappointed.","Waste of money, poor quality. Works well, very satisfied.",5,37,59,Y,2022-09-28
CUST00017,PROD7,Mouse,"Great quality, fast shipping.",Perfect! Will buy again. Broke after one week.,2,8,88,Y,2022-05-01
CUST00171,PROD5,Phone Case,Perfect! Will buy again.,"Works well, very satisfied. Exactly what I needed!",4,8,34,Y,2022-07-12
CUST00015,PROD10,Screen Protector,"Not as described, disappointed.","Works well, very satisfied. Great quality, fast shipping.",5,35,15,Y,2022-05-13
CUST00090,PROD9,Webcam,Exactly what I needed!,Broke after one week. Broke after one week.,4,47,6,Y,2022-10-06
CUST00081,PROD3,Laptop Stand,"Waste of money, poor quality.","Great quality, fast shipping. Great quality, fast shipping.",5,37,85,Y,2022-01-22
CUST00184,PROD4,Monitor Arm,Broke after one week.,"Broke after one week. Great quality, fast shipping.",4,7,36,Y,2023-12-12
CUST00072,PROD1,Power Bank,"Not as described, disappointed.","Waste of money, poor quality. Works well, very satisfied.",4,45,100,N,2022-10-17
CUST00091,PROD9,Mouse,"Decent, but could be better.",Broke after one week. Perfect! Will buy again.,5,22,86,Y,2022-10-17
CUST00077,PROD3,Monitor Arm,Amazing product! Highly recommend!,"Amazing product! Highly recommend! Waste of money, poor quality.",3,4,57,N,2022-04-12
CUST00030,PROD2,Wireless Earbuds,"Works well, very satisfied.",Broke after one week. Good value for money.,5,40,46,N,2023-01-19
CUST00104,PROD10,Power Bank,Perfect! Will buy again.,"Amazing product! Highly recommend! Great quality, fast shipping.",1,22,84,Y,2023-05-04
CUST00046,PROD10,USB Cable,"Works well, very satisfied.","Not as described, disappointed. Amazing product! Highly recommend!",3,25,50,Y,2023-09-23
CUST00126,PROD5,Power Bank,"Decent, but could be better.",Good value for money. Exactly what I needed!,4,0,66,N,2023-02-23
CUST00138,PROD9,Wireless Earbuds,Perfect! Will buy again.,"Not as described, disappointed. Great quality, fast shipping.",5,49,57,N,2022-10-30
CUST00087,PROD1,Monitor Arm,Amazing product! Highly recommend!,Perfect! Will buy again. Broke after one week.,4,14,90,Y,2022-01-20
CUST00178,PROD10,Webcam,"Great quality, fast shipping.","Works well, very satisfied. Good value for money.",3,4,99,Y,2022-10-15
CUST00137,PROD3,USB Cable,"Not as described, disappointed.","Decent, but could be better. Works well, very satisfied.",5,26,62,Y,2022-07-02
CUST00021,PROD5,Power Bank,"Decent, but could be better.","Amazing product! Highly recommend! Great quality, fast shipping.",4,5,33,Y,2023-02-15
CUST00197,PROD9,USB Cable,Exactly what I needed!,"Works well, very satisfied. Great quality, fast shipping.",4,3,74,Y,2022-06-21
CUST00070,PROD10,Keyboard,"Decent, but could be better.",Broke after one week. Perfect! Will buy again.,5,13,35,N,2022-04-19
CUST00121,PROD2,Mouse,Broke after one week.,"Great quality, fast shipping. Perfect! Will buy again.",5,28,87,N,2022-12-21
CUST00154,PROD3,Keyboard,"Works well, very satisfied.",Exactly what I needed! Good value for money.,5,9,81,N,2023-07-03
CUST00188,PROD5,Wireless Earbuds,"Not as described, disappointed.",Good value for money. Amazing product! Highly recommend!,5,32,53,N,2022-01-30
CUST00026,PROD4,Monitor Arm,"Great quality, fast shipping.","Perfect! Will buy again. Works well, very satisfied.",4,22,97,N,2023-12-01
CUST00009,PROD3,Wireless Earbuds,Broke after one week.,Broke after one week. Broke after one week.,4,14,40,N,2022-08-03
CUST00146,PROD8,Screen Protector,Broke after one week.,"Broke after one week. Works well, very satisfied.",3,28,94,Y,2022-10-18
CUST00142,PROD10,Webcam,Amazing product! Highly recommend!,"Works well, very satisfied. Good value for money.",5,16,22,Y,2022-07-25
CUST00164,PROD10,Laptop Stand,Amazing product! Highly recommend!,"Works well, very satisfied. Great quality, fast shipping.",5,22,60,Y,2022-10-28
CUST00168,PROD4,USB Cable,Good value for money.,"Broke after one week. Not as described, disappointed.",5,8,13,N,2023-01-11
CUST00058,PROD2,Power Bank,"Works well, very satisfied.","Amazing product! Highly recommend! Waste of money, poor quality.",5,42,59,N,2023-10-25
CUST00118,PROD7,Mouse,Exactly what I needed!,"Amazing product! Highly recommend! Not as described, disappointed.",3,28,57,Y,2023-06-29
CUST00014,PROD1,USB Cable,"Decent, but could be better.","Waste of money, poor quality. Exactly what I needed!",4,14,54,N,2023-08-18
CUST00050,PROD7,Mouse,"Waste of money, poor quality.",Exactly what I needed! Broke after one week.,3,15,54,Y,2022-11-20
CUST00081,PROD8,Monitor Arm,"Waste of money, poor quality.","Works well, very satisfied. Decent, but could be better.",5,7,2,Y,2022-02-19
CUST00098,PROD7,USB Cable,Exactly what I needed!,Amazing product! Highly recommend! Good value for money.,5,12,82,N,2023-01-17
CUST00058,PROD9,Webcam,Broke after one week.,Amazing product! Highly recommend! Exactly what I needed!,2,1,69,Y,2022-02-26
CUST00048,PROD1,Wireless Earbuds,"Great quality, fast shipping.",Exactly what I needed! Perfect! Will buy again.,1,35,70,N,2022-05-17
CUST00063,PROD7,Laptop Stand,Good value for money.,"Not as described, disappointed. Works well, very satisfied.",2,25,30,Y,2022-05-15
CUST00157,PROD2,Wireless Earbuds,"Great quality, fast shipping.","Broke after one week. Waste of money, poor quality.",5,8,12,N,2022-03-11
CUST00170,PROD1,Keyboard,Amazing product! Highly recommend!,Perfect! Will buy again. Good value for money.,4,38,88,N,2023-12-04
CUST00089,PROD1,Wireless Earbuds,Amazing product! Highly recommend!,"Works well, very satisfied. Decent, but could be better.",5,9,42,N,2022-08-19
CUST00128,PROD10,Keyboard,Exactly what I needed!,"Decent, but could be better. Works well, very satisfied.",5,21,19,Y,2022-07-26
CUST00044,PROD3,Monitor Arm,Good value for money.,"Waste of money, poor quality. Good value for money.",5,2,30,N,2022-07-04
CUST00110,PROD1,Mouse,"Decent, but could be better.","Exactly what I needed! Works well, very satisfied.",4,1,17,Y,2022-07-01
CUST00039,PROD10,Wireless Earbuds,Exactly what I needed!,"Exactly what I needed! Waste of money, poor quality.",4,14,32,N,2023-05-02
CUST00191,PROD1,Webcam,"Works well, very satisfied.",Broke after one week. Exactly what I needed!,2,47,44,N,2023-01-18
CUST00090,PROD1,Power Bank,Amazing product! Highly recommend!,"Decent, but could be better. Amazing product! Highly recommend!",5,30,52,Y,2022-08-15
CUST00145,PROD6,Laptop Stand,"Great quality, fast shipping.",Perfect! Will buy again. Perfect! Will buy again.,4,10,13,Y,2022-07-13
CUST00001,PROD8,Wireless Earbuds,Exactly what I needed!,"Exactly what I needed! Works well, very satisfied.",3,26,91,N,2022-11-05
CUST00055,PROD3,Phone Case,Broke after one week.,"Waste of money, poor quality. Waste of money, poor quality.",4,11,27,N,2023-02-14
CUST00116,PROD2,Laptop Stand,"Great quality, fast shipping.","Great quality, fast shipping. Not as described, disappointed.",4,19,75,N,2022-05-30
CUST00152,PROD6,USB Cable,"Great quality, fast shipping.","Exactly what I needed! Decent, but could be better.",4,9,8,Y,2022-05-16
CUST00003,PROD2,Keyboard,Exactly what I needed!,Perfect! Will buy again. Good value for money.,5,15,87,N,2022-02-22
CUST00103,PROD10,Keyboard,Amazing product! Highly recommend!,"Exactly what I needed! Not as described, disappointed.",4,9,59,Y,2023-02-22
CUST00020,PROD4,Phone Case,"Waste of money, poor quality.","Works well, very satisfied. Broke after one week.",2,47,34,N,2022-10-24
CUST00142,PROD5,Wireless Earbuds,"Works well, very satisfied.",Amazing product! Highly recommend! Amazing product! Highly recommend!,2,14,61,Y,2023-10-05
CUST00068,PROD9,Wireless Earbuds,"Great quality, fast shipping.",Broke after one week. Good value for money.,2,2,35,N,2022-11-27
CUST00061,PROD2,Power Bank,Exactly what I needed!,"Good value for money. Not as described, disappointed.",4,27,38,N,2023-02-26
CUST00161,PROD5,Screen Protector,"Works well, very satisfied.","Perfect! Will buy again. Decent, but could be better.",4,13,30,Y,2022-12-14
CUST00108,PROD4,Wireless Earbuds,Broke after one week.,"Broke after one week. Great quality, fast shipping.",3,6,79,Y,2023-03-26
CUST00071,PROD5,Wireless Earbuds,Perfect! Will buy again.,"Exactly what I needed! Decent, but could be better.",5,31,90,N,2022-08-02
CUST00008,PROD1,Screen Protector,Amazing product! Highly recommend!,"Great quality, fast shipping. Broke after one week.",4,27,81,N,2023-07-30
CUST00164,PROD10,USB Cable,Amazing product! Highly recommend!,Broke after one week. Amazing product! Highly recommend!,2,34,50,Y,2022-08-29
CUST00077,PROD4,Laptop Stand,"Works well, very satisfied.","Waste of money, poor quality. Exactly what I needed!",5,25,71,Y,2022-09-15
CUST00144,PROD6,USB Cable,Exactly what I needed!,"Broke after one week. Waste of money, poor quality.",5,34,81,N,2022-09-29
CUST00180,PROD7,Monitor Arm,Perfect! Will buy again.,"Works well, very satisfied. Waste of money, poor quality.",5,46,2,Y,2023-04-20
CUST00081,PROD4,Wireless Earbuds,Amazing product! Highly recommend!,"Good value for money. Great quality, fast shipping.",3,0,68,Y,2022-10-11
CUST00112,PROD1,USB Cable,"Works well, very satisfied.","Broke after one week. Works well, very satisfied.",4,48,41,N,2023-01-18
CUST00188,PROD8,Wireless Earbuds,Perfect! Will buy again.,"Exactly what I needed! Waste of money, poor quality.",4,20,82,N,2023-07-06
CUST00105,PROD4,Power Bank,"Waste of money, poor quality.",Amazing product! Highly recommend! Exactly what I needed!,5,10,85,Y,2023-12-27
CUST00037,PROD6,Webcam,"Decent, but could be better.","Great quality, fast shipping. Decent, but could be better.",4,21,49,N,2022-02-07
CUST00090,PROD2,Laptop Stand,"Works well, very satisfied.","Decent, but could be better. Not as described, disappointed.",4,12,63,N,2023-04-30
CUST00045,PROD7,USB Cable,"Not as described, disappointed.","Waste of money, poor quality. Broke after one week.",4,28,13,Y,2022-04-18
CUST00185,PROD6,USB Cable,Exactly what I needed!,Amazing product! Highly recommend! Amazing product! Highly recommend!,4,1,81,N,2022-11-11
CUST00137,PROD1,Power Bank,Exactly what I needed!,"Great quality, fast shipping. Broke after one week.",4,3,59,Y,2023-02-16
CUST00063,PROD2,Wireless Earbuds,"Great quality, fast shipping.","Great quality, fast shipping. Amazing product! Highly recommend!",3,24,83,N,2023-05-19
CUST00047,PROD8,USB Cable,"Waste of money, poor quality.","Decent, but could be better. Works well, very satisfied.",2,35,81,Y,2022-11-20
CUST00030,PROD2,Phone Case,Exactly what I needed!,"Broke after one week. Waste of money, poor quality.",2,8,54,Y,2022-05-08
CUST00062,PROD1,Monitor Arm,"Great quality, fast shipping.",Broke after one week. Amazing product! Highly recommend!,5,48,65,Y,2023-07-16
CUST00120,PROD2,Mouse,"Waste of money, poor quality.","Exactly what I needed! Not as described, disappointed.",2,35,26,N,2022-02-19
CUST00136,PROD9,Wireless Earbuds,Broke after one week.,"Great quality, fast shipping. Decent, but could be better.",4,36,96,N,2022-05-11
CUST00145,PROD1,Power Bank,"Not as described, disappointed.","Not as described, disappointed. Decent, but could be better.",2,15,66,Y,2022-02-14
CUST00123,PROD1,Keyboard,"Great quality, fast shipping.","Great quality, fast shipping. Perfect! Will buy again.",4,22,61,N,2023-02-22
CUST00113,PROD10,Webcam,Broke after one week.,Exactly what I needed! Exactly what I needed!,3,23,80,Y,2023-12-20
CUST00013,PROD5,Wireless Earbuds,Broke after one week.,"Great quality, fast shipping. Perfect! Will buy again.",3,20,4,N,2023-03-30
CUST00082,PROD6,Keyboard,Broke after one week.,"Great quality, fast shipping. Exactly what I needed!",5,41,9,N,2022-02-26
CUST00113,PROD5,Screen Protector,"Great quality, fast shipping.",Perfect! Will buy again. Perfect! Will buy again.,3,33,52,Y,2023-07-12
CUST00145,PROD6,Webcam,"Not as described, disappointed.",Perfect! Will buy again. Broke after one week.,3,0,55,Y,2022-03-22
CUST00062,PROD8,Monitor Arm,Amazing product! Highly recommend!,Good value for money. Broke after one week.,3,4,77,N,2022-04-29
CUST00060,PROD3,Phone Case,"Decent, but could be better.","Works well, very satisfied. Broke after one week.",3,1,2,N,2023-10-10
